,target,rmse,r2,start,mid,end,actual,predict
62,target_3,1.3314061490546663,-2.320623978176326,180,240,270,"[[2.79]
 [2.61]
 [2.52]
 [2.36]
 [2.15]
 [2.34]
 [2.31]
 [2.46]
 [2.49]
 [3.77]
 [3.51]
 [3.13]
 [2.94]
 [2.97]
 [3.11]
 [2.98]
 [3.26]
 [3.19]
 [3.35]
 [3.81]
 [4.58]
 [4.49]
 [4.45]
 [4.27]
 [4.15]
 [4.32]
 [3.63]
 [3.51]
 [3.56]
 [3.98]
 [3.86]
 [4.09]
 [3.92]
 [3.19]
 [2.86]
 [2.78]
 [2.85]
 [2.8 ]
 [2.68]
 [2.59]
 [2.56]
 [2.51]
 [2.39]
 [2.29]
 [2.16]
 [2.12]
 [2.01]
 [1.98]
 [2.01]
 [2.05]
 [2.14]
 [2.2 ]
 [2.29]
 [2.18]
 [2.18]
 [2.33]
 [3.06]
 [2.97]
 [2.98]
 [3.51]]","[[ 2.87942482]
 [ 2.74716146]
 [ 2.8289345 ]
 [ 2.87198209]
 [ 3.48146445]
 [ 3.01148627]
 [ 2.8336829 ]
 [ 3.81734705]
 [ 3.19778826]
 [ 3.15718974]
 [ 3.03291036]
 [ 2.95124675]
 [ 2.98003255]
 [ 2.98650333]
 [ 3.36323941]
 [ 3.29854313]
 [ 3.39825255]
 [ 3.79237924]
 [ 4.46682469]
 [ 4.24499736]
 [ 4.23094682]
 [ 4.17920337]
 [ 4.09306186]
 [ 3.28479291]
 [ 3.44204282]
 [ 3.49708695]
 [ 3.49225352]
 [ 4.11932058]
 [ 3.69227734]
 [ 3.8048425 ]
 [ 3.48722907]
 [ 2.68957182]
 [ 2.68686127]
 [ 2.74506798]
 [ 2.65686178]
 [ 2.58013783]
 [ 2.71385918]
 [ 2.61658403]
 [ 2.70433984]
 [ 2.64043422]
 [ 2.46789175]
 [ 2.00163986]
 [ 2.1212813 ]
 [ 2.14919872]
 [ 1.97986915]
 [ 1.44461279]
 [ 2.04480861]
 [ 1.87851822]
 [ 1.86317505]
 [ 1.96998332]
 [ 2.00773945]
 [ 1.81873208]
 [-0.0460037 ]
 [-1.07346379]
 [ 0.48755468]
 [ 2.10274573]
 [-0.80541179]
 [-2.24220329]
 [-2.43462008]
 [ 3.0754511 ]]"
63,target_4,1.2435964075496881,-1.919341956978725,180,240,270,"[[2.75]
 [2.79]
 [2.61]
 [2.52]
 [2.36]
 [2.15]
 [2.34]
 [2.31]
 [2.46]
 [2.49]
 [3.77]
 [3.51]
 [3.13]
 [2.94]
 [2.97]
 [3.11]
 [2.98]
 [3.26]
 [3.19]
 [3.35]
 [3.81]
 [4.58]
 [4.49]
 [4.45]
 [4.27]
 [4.15]
 [4.32]
 [3.63]
 [3.51]
 [3.56]
 [3.98]
 [3.86]
 [4.09]
 [3.92]
 [3.19]
 [2.86]
 [2.78]
 [2.85]
 [2.8 ]
 [2.68]
 [2.59]
 [2.56]
 [2.51]
 [2.39]
 [2.29]
 [2.16]
 [2.12]
 [2.01]
 [1.98]
 [2.01]
 [2.05]
 [2.14]
 [2.2 ]
 [2.29]
 [2.18]
 [2.18]
 [2.33]
 [3.06]
 [2.97]
 [2.98]]","[[ 2.9092267 ]
 [ 2.78642864]
 [ 3.0171204 ]
 [ 2.88777738]
 [ 3.54029168]
 [ 3.1077778 ]
 [ 3.73773058]
 [ 4.13871495]
 [ 3.32176783]
 [ 3.22768205]
 [ 3.12323834]
 [ 3.24826224]
 [ 3.09593312]
 [ 3.29119504]
 [ 3.54039394]
 [ 3.42113371]
 [ 3.71580206]
 [ 4.60536717]
 [ 4.78234137]
 [ 4.37865432]
 [ 4.36589926]
 [ 4.30002097]
 [ 4.26729381]
 [ 3.85844693]
 [ 3.66104238]
 [ 3.75424936]
 [ 3.83691582]
 [ 4.3626732 ]
 [ 3.93484234]
 [ 4.08654306]
 [ 3.99378337]
 [ 3.04659226]
 [ 2.83307408]
 [ 2.93645359]
 [ 2.76537863]
 [ 2.74536605]
 [ 2.83876607]
 [ 2.72001909]
 [ 2.74972251]
 [ 2.77632411]
 [ 2.58743496]
 [ 2.21983149]
 [ 2.27983203]
 [ 2.30887114]
 [ 2.11879697]
 [ 1.92780886]
 [ 2.17399407]
 [ 2.13226881]
 [ 2.12839029]
 [ 2.25771748]
 [ 2.29124161]
 [ 2.1387575 ]
 [ 1.08870174]
 [ 0.63943704]
 [ 1.64152126]
 [ 2.50409276]
 [ 1.18548345]
 [ 0.54642564]
 [ 0.38291101]
 [10.15785793]]"
64,target_5,2.6852474689829835,-12.611250626001398,180,240,270,"[[2.97]
 [2.75]
 [2.79]
 [2.61]
 [2.52]
 [2.36]
 [2.15]
 [2.34]
 [2.31]
 [2.46]
 [2.49]
 [3.77]
 [3.51]
 [3.13]
 [2.94]
 [2.97]
 [3.11]
 [2.98]
 [3.26]
 [3.19]
 [3.35]
 [3.81]
 [4.58]
 [4.49]
 [4.45]
 [4.27]
 [4.15]
 [4.32]
 [3.63]
 [3.51]
 [3.56]
 [3.98]
 [3.86]
 [4.09]
 [3.92]
 [3.19]
 [2.86]
 [2.78]
 [2.85]
 [2.8 ]
 [2.68]
 [2.59]
 [2.56]
 [2.51]
 [2.39]
 [2.29]
 [2.16]
 [2.12]
 [2.01]
 [1.98]
 [2.01]
 [2.05]
 [2.14]
 [2.2 ]
 [2.29]
 [2.18]
 [2.18]
 [2.33]
 [3.06]
 [2.97]]","[[ 2.94710335]
 [ 2.83001139]
 [ 3.13139875]
 [ 2.88862045]
 [ 3.65130319]
 [ 3.10325489]
 [ 5.08928369]
 [ 4.49723499]
 [ 3.54325731]
 [ 3.37142267]
 [ 3.30690836]
 [ 3.77402095]
 [ 3.33103948]
 [ 3.54151252]
 [ 3.68379265]
 [ 3.58906485]
 [ 3.93044879]
 [ 5.20522176]
 [ 4.88245905]
 [ 4.44095353]
 [ 4.39841779]
 [ 4.35525976]
 [ 4.25599196]
 [ 4.51614863]
 [ 3.89664271]
 [ 3.86293819]
 [ 4.05636709]
 [ 4.46313051]
 [ 4.05405488]
 [ 4.2840258 ]
 [ 4.53487288]
 [ 3.56039576]
 [ 3.04982459]
 [ 3.12539106]
 [ 2.9599867 ]
 [ 2.92529996]
 [ 2.98059572]
 [ 2.83097494]
 [ 2.78541157]
 [ 2.92949029]
 [ 2.73774482]
 [ 2.61235026]
 [ 2.52177588]
 [ 2.55603367]
 [ 2.34882953]
 [ 2.66899653]
 [ 2.39822907]
 [ 2.52363582]
 [ 2.56017458]
 [ 2.68240108]
 [ 2.7385334 ]
 [ 2.65631847]
 [ 3.05591833]
 [ 3.72286784]
 [ 3.78634876]
 [ 3.22419384]
 [ 4.3619158 ]
 [ 6.19267473]
 [ 6.26957309]
 [21.89791583]]"
65,target_6,3.664621183977362,-24.331175082191805,180,240,270,"[[3.12]
 [2.97]
 [2.75]
 [2.79]
 [2.61]
 [2.52]
 [2.36]
 [2.15]
 [2.34]
 [2.31]
 [2.46]
 [2.49]
 [3.77]
 [3.51]
 [3.13]
 [2.94]
 [2.97]
 [3.11]
 [2.98]
 [3.26]
 [3.19]
 [3.35]
 [3.81]
 [4.58]
 [4.49]
 [4.45]
 [4.27]
 [4.15]
 [4.32]
 [3.63]
 [3.51]
 [3.56]
 [3.98]
 [3.86]
 [4.09]
 [3.92]
 [3.19]
 [2.86]
 [2.78]
 [2.85]
 [2.8 ]
 [2.68]
 [2.59]
 [2.56]
 [2.51]
 [2.39]
 [2.29]
 [2.16]
 [2.12]
 [2.01]
 [1.98]
 [2.01]
 [2.05]
 [2.14]
 [2.2 ]
 [2.29]
 [2.18]
 [2.18]
 [2.33]
 [3.06]]","[[ 3.01256313]
 [ 2.8504725 ]
 [ 3.06272735]
 [ 2.93276188]
 [ 3.45971642]
 [ 3.11545111]
 [ 5.52976264]
 [ 4.6027667 ]
 [ 3.74252709]
 [ 3.49984694]
 [ 3.53413969]
 [ 3.97772605]
 [ 3.52046059]
 [ 3.7577783 ]
 [ 3.72843746]
 [ 3.78309834]
 [ 4.22642363]
 [ 5.32892472]
 [ 5.06658758]
 [ 4.71234323]
 [ 4.71083663]
 [ 4.58257935]
 [ 4.55793127]
 [ 4.69399662]
 [ 4.17506219]
 [ 4.02850547]
 [ 4.33046797]
 [ 4.57581169]
 [ 4.34627832]
 [ 4.42774281]
 [ 4.65191143]
 [ 3.79255841]
 [ 3.27716239]
 [ 3.31506205]
 [ 3.20867932]
 [ 3.1203742 ]
 [ 3.15479055]
 [ 2.98776668]
 [ 2.94352693]
 [ 3.05748465]
 [ 2.87123649]
 [ 2.83100726]
 [ 2.69211886]
 [ 2.69619523]
 [ 2.53672019]
 [ 2.86744508]
 [ 2.57914385]
 [ 2.72948887]
 [ 2.78173833]
 [ 2.88227671]
 [ 2.93623038]
 [ 2.87767784]
 [ 3.60206382]
 [ 4.75025054]
 [ 4.51393934]
 [ 3.62672424]
 [ 5.29864277]
 [ 7.73492729]
 [ 8.0465686 ]
 [28.85212633]]"
66,target_7,3.5134589443645634,-22.290240889606622,180,240,270,"[[3.  ]
 [3.12]
 [2.97]
 [2.75]
 [2.79]
 [2.61]
 [2.52]
 [2.36]
 [2.15]
 [2.34]
 [2.31]
 [2.46]
 [2.49]
 [3.77]
 [3.51]
 [3.13]
 [2.94]
 [2.97]
 [3.11]
 [2.98]
 [3.26]
 [3.19]
 [3.35]
 [3.81]
 [4.58]
 [4.49]
 [4.45]
 [4.27]
 [4.15]
 [4.32]
 [3.63]
 [3.51]
 [3.56]
 [3.98]
 [3.86]
 [4.09]
 [3.92]
 [3.19]
 [2.86]
 [2.78]
 [2.85]
 [2.8 ]
 [2.68]
 [2.59]
 [2.56]
 [2.51]
 [2.39]
 [2.29]
 [2.16]
 [2.12]
 [2.01]
 [1.98]
 [2.01]
 [2.05]
 [2.14]
 [2.2 ]
 [2.29]
 [2.18]
 [2.18]
 [2.33]]","[[ 3.02926929]
 [ 2.84352865]
 [ 3.09076018]
 [ 2.95474691]
 [ 3.10650903]
 [ 3.13998467]
 [ 5.34161146]
 [ 4.58850844]
 [ 3.85260197]
 [ 3.62947276]
 [ 3.62627429]
 [ 4.05338878]
 [ 3.65857273]
 [ 3.99668378]
 [ 3.89828159]
 [ 3.9741474 ]
 [ 4.50289834]
 [ 5.63595782]
 [ 5.35799608]
 [ 5.14292113]
 [ 5.00649382]
 [ 4.92794561]
 [ 4.91571853]
 [ 4.84564657]
 [ 4.36628897]
 [ 4.29171658]
 [ 4.65877076]
 [ 4.79691072]
 [ 4.7103891 ]
 [ 4.76221794]
 [ 4.57968195]
 [ 3.89562691]
 [ 3.49908961]
 [ 3.54726458]
 [ 3.46425732]
 [ 3.34595934]
 [ 3.32387277]
 [ 3.21477555]
 [ 3.14746387]
 [ 3.18322888]
 [ 3.02444279]
 [ 2.96542706]
 [ 2.83926757]
 [ 2.79853514]
 [ 2.66658232]
 [ 2.97968341]
 [ 2.73392406]
 [ 2.88873037]
 [ 2.95866752]
 [ 3.06428781]
 [ 3.0480667 ]
 [ 3.02255163]
 [ 3.73679414]
 [ 4.86154501]
 [ 4.59376931]
 [ 3.86319112]
 [ 5.40403071]
 [ 7.35253507]
 [ 7.81274684]
 [26.64828717]]"
67,target_8,4.358288029648544,-35.28920200107213,180,240,270,"[[3.09]
 [3.  ]
 [3.12]
 [2.97]
 [2.75]
 [2.79]
 [2.61]
 [2.52]
 [2.36]
 [2.15]
 [2.34]
 [2.31]
 [2.46]
 [2.49]
 [3.77]
 [3.51]
 [3.13]
 [2.94]
 [2.97]
 [3.11]
 [2.98]
 [3.26]
 [3.19]
 [3.35]
 [3.81]
 [4.58]
 [4.49]
 [4.45]
 [4.27]
 [4.15]
 [4.32]
 [3.63]
 [3.51]
 [3.56]
 [3.98]
 [3.86]
 [4.09]
 [3.92]
 [3.19]
 [2.86]
 [2.78]
 [2.85]
 [2.8 ]
 [2.68]
 [2.59]
 [2.56]
 [2.51]
 [2.39]
 [2.29]
 [2.16]
 [2.12]
 [2.01]
 [1.98]
 [2.01]
 [2.05]
 [2.14]
 [2.2 ]
 [2.29]
 [2.18]
 [2.18]]","[[ 3.1259008 ]
 [ 2.91988089]
 [ 3.09567221]
 [ 3.02907197]
 [ 3.03415188]
 [ 3.18841893]
 [ 5.91640731]
 [ 4.87854764]
 [ 4.01935652]
 [ 3.73991147]
 [ 3.78846582]
 [ 4.26963012]
 [ 3.77970651]
 [ 4.13919239]
 [ 3.9403238 ]
 [ 4.07647226]
 [ 4.68811989]
 [ 5.76658837]
 [ 5.60175502]
 [ 5.34404052]
 [ 5.29974153]
 [ 5.1642048 ]
 [ 5.10935559]
 [ 5.14393988]
 [ 4.65651565]
 [ 4.43312113]
 [ 4.80597576]
 [ 5.04070647]
 [ 4.86603374]
 [ 4.91926954]
 [ 5.01643971]
 [ 4.18316606]
 [ 3.66036511]
 [ 3.66770236]
 [ 3.61094307]
 [ 3.45515179]
 [ 3.48341227]
 [ 3.30968225]
 [ 3.26236732]
 [ 3.34586676]
 [ 3.15020516]
 [ 3.1294336 ]
 [ 2.95503161]
 [ 2.94007133]
 [ 2.78243809]
 [ 3.11411041]
 [ 2.8409884 ]
 [ 2.99917207]
 [ 3.07275081]
 [ 3.17112782]
 [ 3.21872765]
 [ 3.16672062]
 [ 4.02270008]
 [ 5.42767178]
 [ 5.12583389]
 [ 4.10333841]
 [ 5.91309754]
 [ 8.33934896]
 [ 8.84209647]
 [32.76059638]]"
68,target_9,3.6118321792919743,-24.202781975144667,180,240,270,"[[3.54]
 [3.09]
 [3.  ]
 [3.12]
 [2.97]
 [2.75]
 [2.79]
 [2.61]
 [2.52]
 [2.36]
 [2.15]
 [2.34]
 [2.31]
 [2.46]
 [2.49]
 [3.77]
 [3.51]
 [3.13]
 [2.94]
 [2.97]
 [3.11]
 [2.98]
 [3.26]
 [3.19]
 [3.35]
 [3.81]
 [4.58]
 [4.49]
 [4.45]
 [4.27]
 [4.15]
 [4.32]
 [3.63]
 [3.51]
 [3.56]
 [3.98]
 [3.86]
 [4.09]
 [3.92]
 [3.19]
 [2.86]
 [2.78]
 [2.85]
 [2.8 ]
 [2.68]
 [2.59]
 [2.56]
 [2.51]
 [2.39]
 [2.29]
 [2.16]
 [2.12]
 [2.01]
 [1.98]
 [2.01]
 [2.05]
 [2.14]
 [2.2 ]
 [2.29]
 [2.18]]","[[ 3.12132289]
 [ 2.92595445]
 [ 3.17809231]
 [ 3.03544662]
 [ 2.8703011 ]
 [ 3.19779249]
 [ 5.63551766]
 [ 4.95622984]
 [ 4.02964151]
 [ 3.81564073]
 [ 3.73458005]
 [ 4.2924047 ]
 [ 3.79954552]
 [ 4.19283022]
 [ 4.09161631]
 [ 4.12587876]
 [ 4.71279888]
 [ 5.96894705]
 [ 5.8333119 ]
 [ 5.62668942]
 [ 5.43815917]
 [ 5.43385414]
 [ 5.22922273]
 [ 5.29942386]
 [ 4.72284085]
 [ 4.5710084 ]
 [ 4.88453078]
 [ 5.29632678]
 [ 4.97855237]
 [ 5.20214698]
 [ 5.09738871]
 [ 4.2161344 ]
 [ 3.7247923 ]
 [ 3.74235043]
 [ 3.67961261]
 [ 3.50760352]
 [ 3.5429411 ]
 [ 3.4039129 ]
 [ 3.34436447]
 [ 3.41568974]
 [ 3.21531965]
 [ 3.11222692]
 [ 2.96032979]
 [ 2.95481532]
 [ 2.74439168]
 [ 3.07020597]
 [ 2.83674133]
 [ 2.97155847]
 [ 3.05424403]
 [ 3.17531509]
 [ 3.20277162]
 [ 3.13943878]
 [ 3.750156  ]
 [ 4.80694975]
 [ 4.79925553]
 [ 4.05525461]
 [ 5.30786998]
 [ 7.16015365]
 [ 7.60893096]
 [26.85613077]]"
69,target_10,2.5098132663520136,-11.442946731700294,180,240,270,"[[3.04]
 [3.54]
 [3.09]
 [3.  ]
 [3.12]
 [2.97]
 [2.75]
 [2.79]
 [2.61]
 [2.52]
 [2.36]
 [2.15]
 [2.34]
 [2.31]
 [2.46]
 [2.49]
 [3.77]
 [3.51]
 [3.13]
 [2.94]
 [2.97]
 [3.11]
 [2.98]
 [3.26]
 [3.19]
 [3.35]
 [3.81]
 [4.58]
 [4.49]
 [4.45]
 [4.27]
 [4.15]
 [4.32]
 [3.63]
 [3.51]
 [3.56]
 [3.98]
 [3.86]
 [4.09]
 [3.92]
 [3.19]
 [2.86]
 [2.78]
 [2.85]
 [2.8 ]
 [2.68]
 [2.59]
 [2.56]
 [2.51]
 [2.39]
 [2.29]
 [2.16]
 [2.12]
 [2.01]
 [1.98]
 [2.01]
 [2.05]
 [2.14]
 [2.2 ]
 [2.29]]","[[ 3.31455126]
 [ 3.14030972]
 [ 3.38885432]
 [ 3.26111414]
 [ 3.41504542]
 [ 3.4958261 ]
 [ 5.00070707]
 [ 5.00506048]
 [ 3.97215346]
 [ 3.79823612]
 [ 3.71450721]
 [ 4.00388326]
 [ 3.68814369]
 [ 4.09845795]
 [ 4.12649749]
 [ 4.06241645]
 [ 4.64535559]
 [ 5.77394188]
 [ 5.9148354 ]
 [ 5.47422644]
 [ 5.45403993]
 [ 5.36042622]
 [ 5.2745248 ]
 [ 4.97318588]
 [ 4.62853645]
 [ 4.60830036]
 [ 4.78490528]
 [ 5.38095368]
 [ 4.89629652]
 [ 5.07825062]
 [ 5.08567072]
 [ 3.94151604]
 [ 3.55745913]
 [ 3.63981462]
 [ 3.47832109]
 [ 3.39980097]
 [ 3.50786494]
 [ 3.33589781]
 [ 3.35133854]
 [ 3.41496424]
 [ 3.17676796]
 [ 2.84609937]
 [ 2.83396032]
 [ 2.8654254 ]
 [ 2.63235146]
 [ 2.57424737]
 [ 2.70153482]
 [ 2.7110038 ]
 [ 2.73261007]
 [ 2.87803915]
 [ 2.93925661]
 [ 2.7791553 ]
 [ 2.12600722]
 [ 2.18886524]
 [ 3.01437119]
 [ 3.40987165]
 [ 2.80351391]
 [ 2.57434388]
 [ 2.58493163]
 [19.46946664]]"
70,target_1,2.3813777869407415,0.5462613362394979,210,270,300,"[[ 3.92]
 [ 3.19]
 [ 2.86]
 [ 2.78]
 [ 2.85]
 [ 2.8 ]
 [ 2.68]
 [ 2.59]
 [ 2.56]
 [ 2.51]
 [ 2.39]
 [ 2.29]
 [ 2.16]
 [ 2.12]
 [ 2.01]
 [ 1.98]
 [ 2.01]
 [ 2.05]
 [ 2.14]
 [ 2.2 ]
 [ 2.29]
 [ 2.18]
 [ 2.18]
 [ 2.33]
 [ 3.06]
 [ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]
 [ 8.05]
 [ 9.29]
 [10.5 ]
 [ 9.85]]","[[ 3.35154388]
 [ 2.88948048]
 [ 2.86883077]
 [ 2.82034116]
 [ 2.90817987]
 [ 2.64217831]
 [ 2.71782945]
 [ 2.70552236]
 [ 2.71209543]
 [ 2.60037752]
 [ 2.47124932]
 [ 2.15851803]
 [ 2.13949994]
 [ 2.13159576]
 [ 1.93149729]
 [ 1.72026867]
 [ 2.07548125]
 [ 1.9827741 ]
 [ 2.05723576]
 [ 2.14802273]
 [ 2.12841744]
 [ 2.02953272]
 [ 1.14319677]
 [ 0.77770672]
 [ 1.88568575]
 [ 2.66869037]
 [ 0.75696309]
 [ 1.14183246]
 [ 1.47974329]
 [ 3.54583592]
 [ 5.76853   ]
 [ 9.00286035]
 [13.29946938]
 [ 4.45174803]
 [ 7.03133727]
 [ 7.48755931]
 [ 6.00741075]
 [ 5.85123122]
 [ 5.29224734]
 [ 4.91041025]
 [ 5.64332473]
 [ 5.84695913]
 [ 5.85848993]
 [ 5.61609476]
 [ 5.30139209]
 [ 5.68998796]
 [ 4.86672093]
 [ 4.24642017]
 [ 3.84523508]
 [ 7.07946126]
 [ 7.53955209]
 [ 7.90545198]
 [ 8.86730229]
 [ 9.11860858]
 [ 7.80892187]
 [ 7.9381109 ]
 [ 7.79970476]
 [ 8.3025403 ]
 [ 9.30667812]
 [10.4111424 ]]"
71,target_2,2.843314684858754,0.33769680889890075,210,270,300,"[[ 4.09]
 [ 3.92]
 [ 3.19]
 [ 2.86]
 [ 2.78]
 [ 2.85]
 [ 2.8 ]
 [ 2.68]
 [ 2.59]
 [ 2.56]
 [ 2.51]
 [ 2.39]
 [ 2.29]
 [ 2.16]
 [ 2.12]
 [ 2.01]
 [ 1.98]
 [ 2.01]
 [ 2.05]
 [ 2.14]
 [ 2.2 ]
 [ 2.29]
 [ 2.18]
 [ 2.18]
 [ 2.33]
 [ 3.06]
 [ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]
 [ 8.05]
 [ 9.29]
 [10.5 ]]","[[ 2.73108588]
 [ 3.13237347]
 [ 3.3499573 ]
 [ 3.17197861]
 [ 3.50308387]
 [ 3.09106775]
 [ 3.04580337]
 [ 3.13404167]
 [ 3.10784842]
 [ 2.84526759]
 [ 2.84883769]
 [ 2.82591791]
 [ 2.70467997]
 [ 2.59638208]
 [ 2.57570447]
 [ 2.43729535]
 [ 2.72233873]
 [ 2.67259898]
 [ 2.80159031]
 [ 2.79454481]
 [ 2.68953062]
 [ 2.73296215]
 [ 2.80434062]
 [ 3.31898283]
 [ 3.54148654]
 [ 3.5859671 ]
 [ 2.77108056]
 [ 5.55309312]
 [ 6.52875034]
 [ 7.92009912]
 [-7.52307916]
 [ 8.79547117]
 [10.76246599]
 [ 4.01151585]
 [ 7.39276568]
 [ 6.5332299 ]
 [ 5.33375872]
 [ 6.33939525]
 [ 6.4641653 ]
 [ 5.11275364]
 [ 6.43167846]
 [ 6.30268096]
 [ 6.47376376]
 [ 6.54494595]
 [ 5.97571775]
 [ 6.57816803]
 [ 5.98087212]
 [ 5.58529812]
 [ 3.90439521]
 [ 7.05832403]
 [ 7.03065538]
 [ 8.4451492 ]
 [ 9.00659824]
 [ 9.22803854]
 [ 7.62377082]
 [ 8.43764429]
 [ 7.93912071]
 [ 8.09683698]
 [ 6.65919932]
 [10.39294935]]"
72,target_3,2.5780701762915603,0.4367841183496932,210,270,300,"[[ 3.86]
 [ 4.09]
 [ 3.92]
 [ 3.19]
 [ 2.86]
 [ 2.78]
 [ 2.85]
 [ 2.8 ]
 [ 2.68]
 [ 2.59]
 [ 2.56]
 [ 2.51]
 [ 2.39]
 [ 2.29]
 [ 2.16]
 [ 2.12]
 [ 2.01]
 [ 1.98]
 [ 2.01]
 [ 2.05]
 [ 2.14]
 [ 2.2 ]
 [ 2.29]
 [ 2.18]
 [ 2.18]
 [ 2.33]
 [ 3.06]
 [ 2.97]
 [ 2.98]
 [ 3.51]
 [ 4.42]
 [ 4.96]
 [19.9 ]
 [ 8.63]
 [13.26]
 [13.3 ]
 [ 7.82]
 [ 8.97]
 [ 7.09]
 [ 6.83]
 [ 6.18]
 [ 5.5 ]
 [ 5.8 ]
 [ 5.61]
 [ 5.59]
 [ 5.65]
 [ 5.55]
 [ 5.51]
 [ 5.7 ]
 [ 6.55]
 [ 7.7 ]
 [ 9.09]
 [ 8.29]
 [ 8.01]
 [ 9.18]
 [ 8.93]
 [ 8.58]
 [ 8.03]
 [ 8.05]
 [ 9.29]]","[[ 2.84238138]
 [ 3.15703336]
 [ 3.34730065]
 [ 3.19842425]
 [ 3.47361927]
 [ 3.12974209]
 [ 3.10394526]
 [ 3.18567333]
 [ 3.16519374]
 [ 2.950374  ]
 [ 2.95251765]
 [ 2.90651049]
 [ 2.81567522]
 [ 2.73636394]
 [ 2.69948607]
 [ 2.57135374]
 [ 2.82928199]
 [ 2.77238712]
 [ 2.87903531]
 [ 2.87735257]
 [ 2.79289996]
 [ 2.82061764]
 [ 2.76195824]
 [ 3.0280624 ]
 [ 3.34173333]
 [ 3.48783192]
 [ 2.55614021]
 [ 4.75712125]
 [ 5.51846126]
 [ 4.76592344]
 [-5.33349529]
 [ 7.52412926]
 [ 9.58559755]
 [ 3.62534095]
 [ 6.6399803 ]
 [ 6.04874595]
 [ 5.0832648 ]
 [ 5.85300318]
 [ 5.97842826]
 [ 4.87234502]
 [ 6.01277195]
 [ 5.94156596]
 [ 6.04681101]
 [ 6.08704063]
 [ 5.62813417]
 [ 6.12552682]
 [ 5.44730524]
 [ 4.8705328 ]
 [ 3.42413318]
 [ 6.32080332]
 [ 6.48442064]
 [ 7.4246491 ]
 [ 8.09216817]
 [ 8.35747313]
 [ 6.9475146 ]
 [ 7.61531918]
 [ 7.08520501]
 [ 7.15486908]
 [ 6.23235618]
 [ 9.24534042]]"
